Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence,Classifier,Consensus
5c3474f684c3973222a987571de87d14,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus,0.999885839217679,sklearn,NA
437dcbce182008fb42cc9471bf41bb8e,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.790608059807452,sklearn,NA
e53bf5e731c6ee8adff526f0a3303922,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Trathala,NA,0.792454643492465,sklearn,NA
9ac8969696c241935b09cbcf4f2ef5a7,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.970573731398653,sklearn,NA
29a836a18d194a1aeb4e027543a96fac,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,NA,0.971856226105694,sklearn,NA
49b3b30223d98d265633ff883031e0ce,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.986970820019778,sklearn,NA
52badf40e8888534dca3a0db83bb63d7,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus,0.758486204980612,sklearn,NA
52c7e3fe8fc3bdf868d13afff967e41c,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides,0.962820076425342,sklearn,NA
8079ac93ee95ab3db45bd828fdf12121,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999992549581024,sklearn,NA
7f68e63ea351b3570d29abc39d232104,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Limoniscus,Limoniscus,0.995801472604422,sklearn,NA
bbae7b04e836d80b79220481d201a293,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Hyaliodes,Hyaliodes,0.997433074135585,sklearn,NA
f7f929bccb95abd7b659e378f95b8995,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus,0.881572148752197,sklearn,NA
0a6765ef795d0f2e0797ac05e55b6775,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,0.991969839367449,sklearn,NA
87f24093f403558374c82333fb13a2da,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma,0.855050607346749,sklearn,NA
9f473a707d3f3849a50a8599ba99bb97,Animalia,Arthropoda,Insecta,Neuroptera,Sisyridae,Sisyra,Sisyra,0.877795406024892,sklearn,NA
48fc02406191e03dec17b81dc454e802,Animalia,Arthropoda,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus,0.910697424857041,sklearn,NA
a0a3c37ae470dd68adb932f412c6eff5,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.999724422769079,sklearn,NA
b70824fa1295d3f86118757ad89f45c4,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,0.901902465666785,sklearn,NA
65ce1414be84397b19f5bb54872e8444,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Rhyacionia,Rhyacionia,0.908682335882799,sklearn,NA
4fb5d62591a6bb6028caef9f0f702245,Animalia,Arthropoda,Arachnida,Mesostigmata,Dermanyssidae,Dermanyssus,NA,0.999999999700108,sklearn,NA
8b87140375f2616552601584fff7538d,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia,0.999531957818575,sklearn,NA
93362c15cc8d2500cb01ab8f8405793a,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.798534268121127,sklearn,NA
4d517b15eda94f872ec9a70fe8112a7e,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,0.924839974555688,sklearn,NA
f47fbcfd8ce24ad7c6fb6a8df61dd45d,Animalia,Arthropoda,Insecta,Coleoptera,Sphindidae,Sphindus,NA,0.995261924483899,sklearn,NA
5fbef9f10927a535045c00b048c4f111,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha,0.999959667030348,sklearn,NA
d0025f73a745954ddcf12d9e9ac09ff3,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.989817464378964,sklearn,NA
fc21d4887a549ff141b8106d9fb9ef36,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes,0.80264903831208,sklearn,NA
a033b225f7269630bf257f34875f6887,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,0.999754128376885,sklearn,NA
a0982513790e7977872ef374424d3906,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999996626278021,sklearn,NA
aff315f4958575e8f5575c48d28b5cd5,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,NA,NA,0.749169298088991,sklearn,NA
27c3fdaf4785d3747bdddc4a98b2c6ac,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,NA,NA,0.999707496036884,sklearn,NA
b0df50ef4b036785005fc6d9cc0683c0,Animalia,Arthropoda,Arachnida,Trombidiformes,Tydeidae,NA,NA,0.784857733516507,sklearn,NA
f85b7fc104c8d4409fda3af5b22c33b6,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea,0.99831761661205,sklearn,NA
7f20cc3fdf7b154d5c08d3db7c89fead,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Aleiodes,NA,0.966018448091832,sklearn,NA
a7ab5be696f38ed02bd96426234f1c2e,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus,0.804672339253257,sklearn,NA
bb7644f8ba20c5cae13d131ecce18315,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,NA,NA,0.837571557100418,sklearn,NA
033f89ea102d57cdb3ff8bd048c9ef25,Animalia,Arthropoda,Insecta,Diptera,Phoridae,NA,NA,0.734874089451676,sklearn,NA
47af33f2f745d3ad06205e99b30d4e8d,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,NA,NA,0.732097460872952,sklearn,NA
5b780190c641ac77cdfb01c81f37504b,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,0.745193349889596,sklearn,NA
3a112a26342dbb01e43e303de6985bb1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.851857817093909,sklearn,NA
811831995a41bb2b0a1f56c91cb8230f,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,0.715686347344949,sklearn,NA
123e759e444cbae85fb4ee86b641b98c,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,0.936060803643086,sklearn,NA
2906388fe2eef137678b7d04eb1a7a24,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides,0.920607543482635,sklearn,NA
6dbaa6b79bec7c78991a20a9a6559dbb,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,0.978618820608175,sklearn,NA
c5b91c134e87ff90544b26a90b30194d,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion,0.800589479395907,sklearn,NA
8d1fd713f24b13f91ac9b2666a34c071,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes,0.913324517861655,sklearn,NA
ce282abacec41d18731c8530ef80d804,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium,0.999999992828748,sklearn,NA
3ed61680443c06eeef11f8adc6817752,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes,0.999995038750683,sklearn,NA
9b64bb56d58cffd446b9f6c83b38253d,Animalia,Arthropoda,Arachnida,Trombidiformes,Scutacaridae,NA,NA,0.946248722880059,sklearn,NA
44d88b66a156a4c1b3704a53243044b8,Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Mantispa,Mantispa,0.9999594887994,sklearn,NA
1f128faa6aa430d55038556104c55961,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia,0.998251285178267,sklearn,NA
3bf47fdd8bf1a079a12bb39e397bd8cd,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,0.835642202140323,sklearn,NA
90d0c146f64f7bf58bc8f68dbcd2146d,Animalia,Arthropoda,Insecta,Coleoptera,Mordellidae,NA,NA,0.876455467956045,sklearn,NA
bbc4f401e3a656b5977f69d6294b26ae,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,NA,0.999610292197643,sklearn,NA
db69205c5925000dc665bae0626ce003,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma,0.99983093814464,sklearn,NA
0c0d731472f9f9d82095fb3f79185424,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999751272040834,sklearn,NA
c195ead6ff56c75681f17002e4ce0110,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pilophorus,Pilophorus,0.888283708612133,sklearn,NA
6165c3e31eeefb9d84e293621bd7d29a,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.999305595995303,sklearn,NA
cfb09942e286f342550af126fe3101de,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes,0.997975978804599,sklearn,NA
bce1abc12736cc1b2b810549791267c8,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,NA,NA,0.741651651536436,sklearn,NA
354841c03639b1ef5e619cd56927d238,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,0.735456377671532,sklearn,NA
d048bedb3ecdd601c2e6fd25083a5846,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,NA,NA,0.993522903085169,sklearn,NA
73b35197af1c6f04eb066eb0206502cc,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Neoempheria,NA,0.801656391168757,sklearn,NA
c4fbc9bf144f09f68207296b02225936,Animalia,Arthropoda,Insecta,Coleoptera,Aderidae,NA,NA,0.810160573778619,sklearn,NA
304163946fff3683566d79ebac8aea2c,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,NA,NA,0.942049218627724,sklearn,NA
551aec15db14ba8e6d9a927b43ea105a,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion,0.999871787766983,sklearn,NA
e9679914d04fc74e6da47e0bf43ce120,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,0.717500167183449,sklearn,NA
18db9e0eb8284ce045c24ed004536d08,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena,0.980268930654303,sklearn,NA
3c609b09a9541cf0fceb505c6591fc3d,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia,0.866177567878527,sklearn,NA
7ef32843401d05db25d0e3abd3e7019c,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,NA,0.983675276431027,sklearn,NA
d3dd287db42c46ec00ee4f9f263ad1a8,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Anania,Anania,0.946447820209127,sklearn,NA
403b3be77820a0d706503d8cc7fbcf17,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Sternidius,Sternidius,0.801379970923811,sklearn,NA
add49ccb99124aec7ffe5d336f1fbfe3,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes,0.970323661383249,sklearn,NA
0f3f71788592f472726874ee9197c487,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,0.885052410337043,sklearn,NA
4a664de4cc2f7e8868360605a62bba0b,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,0.869420938171044,sklearn,NA
fcbcf9e2c39bc12565ddd2fc1b8f100a,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus,0.999431781991168,sklearn,NA
8ee46706da70e45f498e577838501749,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia,0.997988157423097,sklearn,NA
4716b11852eb235e64ff1b78f8d41c32,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,0.952768980884758,sklearn,NA
e5a6d766f83d9b9491b637e544d2ca12,Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,NA,NA,0.828942091422266,sklearn,NA
820f577448f46de02e35e7e109380e31,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Symphora,Symphora,0.999487735993777,sklearn,NA
8518ff51edccf6bc137a324932786756,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.999686743598862,sklearn,NA
324e9c54a78d7d72fcaf137160927342,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta,0.95995322682695,sklearn,NA
a63e16d5653424102b9a5a77b5b18551,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla,0.99587767802309,sklearn,NA
d32373068595cac845c5147d19b51826,Animalia,Arthropoda,Arachnida,Mesostigmata,Blattisociidae,NA,NA,0.774157340215317,sklearn,NA
a3155e7fc098b3a5dd5a54e0b6b41ccf,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula,0.898677193820763,sklearn,NA
8b587028df66f32d521dcc4f963f6b17,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides,0.761668436839477,sklearn,NA
26c564d2a176745946552dc23ba4e906,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa,0.730039045721931,sklearn,NA
60ac591752556e74ab393a5e261d7e48,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999993030502498,sklearn,NA
e019e08d18bba8f755a8b03475e92432,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neurocolpus,NA,0.987419502446324,sklearn,NA
8129e686ffaa25398009efd71c920b84,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.999068086614122,sklearn,NA
90666d179970de22956ecb70a9efe3fe,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Nemapogon,NA,0.996096523988565,sklearn,NA
28a1a63b06c2325da53ad94e3ab55619,Animalia,Arthropoda,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus,0.999906724147559,sklearn,NA
35192b3b8fe473566835fe2b1547c195,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,0.944361861117982,sklearn,NA
71092746703b5269d0f0f719364836e6,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.998323948159357,sklearn,NA
9c1359f62e5bdbb56af80d781cec2e0c,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,NA,NA,0.999376468858224,sklearn,NA
f59e61c9a39b49c3642137ae35a99a0b,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,NA,0.999625790876528,sklearn,NA
14c3006f49abf9e2628e8892666826ec,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,NA,0.771921149841594,sklearn,NA
a95a73c02728b02f8fbe3c9bec7e13ff,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Cymatodera,Cymatodera,0.998892750987188,sklearn,NA
370b89ab48d43cc4dead2afe5f04e882,Animalia,Arthropoda,Insecta,Mecoptera,Bittacidae,NA,NA,0.81053653846679,sklearn,NA
4d5400c3c3a25c55c9549c1da33070f2,Animalia,Arthropoda,Insecta,Mecoptera,Bittacidae,Bittacus,Bittacus,0.926521970305326,sklearn,NA
dc4c74f5170c3af5a7a82278d95e8615,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,0.971666145614013,sklearn,NA
c7c0d0ed4a02a987744a5cbfd4de71b9,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,0.974196676715411,sklearn,NA
665113547e98422f52ef97736afcdccd,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus,0.799292846473991,sklearn,NA
8961f4df1f949b7e12d32e90956a6511,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza,0.977278203777574,sklearn,NA
011c16c53d616379f02a5acf9a891755,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,NA,0.749956268958529,sklearn,NA
87d17021941af67ddc5d81003e2e1dee,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,0.976461694665136,sklearn,NA
9028abc1ef6f6a21c58ff7ae47b8a4fc,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999517914737715,sklearn,NA
40492dd19e2644dd46c72260498cf3db,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Niditinea,Niditinea,0.991140837689348,sklearn,NA
51f3a50ff9cd9bd295ec57ee118b56ad,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Salebriaria,NA,0.882249248455889,sklearn,NA
ef713330d7984d21d8c3dab5d227b28d,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999997226145719,sklearn,NA
159da121d36f604b2635c3d97c64e5c7,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Wulfila,NA,0.880689187347853,sklearn,NA
e124654e8de4b3b2ec073f588ed1a746,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.988617549957007,sklearn,NA
f23227a8f30ae40942708199a0f51fb5,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,NA,NA,0.911611612479051,sklearn,NA
0dac1206ca31dbbdb64f209942a32ea7,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes,0.942977725208774,sklearn,NA
0496512031c452e89193fff9e15a886f,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Scaphoideus,NA,0.886712492152935,sklearn,NA
e91ea5dda5006d199b95084588dd6c78,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,0.863521540806134,sklearn,NA
3c9dea5d7540eb08c0c9d8bda04b59a4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia,0.992895568321118,sklearn,NA
e583e79aa08b36fa5958042781ac1700,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta,0.998875631881784,sklearn,NA
223cdadffc28eb3f856f47b435dfd1c5,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Draeculacephala,NA,0.999999563238551,sklearn,NA
8cf1467652c52df3f4a2e7f638cfe744,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,NA,NA,0.932438719972029,sklearn,NA
b2082c87b68b005079dd3a028f078565,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,0.999944414562265,sklearn,NA
c7300801685c4fde2d3e0b05ebf8b7f8,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,0.804698399985325,sklearn,NA
21f8d81b56c2219a75fbe0e53d045eac,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Cymatodera,Cymatodera,0.967766375664736,sklearn,NA
f666d1b64bbd68ed1ccd4906473feb74,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Obrium,Obrium,0.999991839465652,sklearn,NA
3b61a96b081c809d4e995e1f78458d0f,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes,0.995878718219831,sklearn,NA
72fb8897840496cba648897e9c809346,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Orthopodomyia,Orthopodomyia,0.705547602881788,sklearn,NA
3ec5b9a973d35940852d40be0ea62877,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Pseudopachybrachius,Pseudopachybrachius,0.999992308695601,sklearn,NA
95854d0fdd1e5921e10c05f43a0bfdfe,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,0.70591157157984,sklearn,NA
b036dc314d747c0b0e055952ea4ad23f,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,0.780971228255198,sklearn,NA
4b0a4ff227392528f629b03283a173c3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris,0.989832338213348,sklearn,NA
559ac7057f0b8ac4e3d0265e4be8770f,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,0.981276000659458,sklearn,NA
497eda0dd46062905f3bf6bde94eee02,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helocombus,Helocombus,0.998813696507896,sklearn,NA
b5187d0554afb47743fba5c985f602ce,Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Sympherobius,Sympherobius,0.993194458835898,sklearn,NA
0bd782893d0110b6b1ef138f698ae8e9,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides,0.824003532535987,sklearn,NA
13066b8607fec8897c48597a7be9797d,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,0.85271807923957,sklearn,NA
afd1a657aba5da6a27162417cc336b2d,Animalia,Arthropoda,Insecta,Hymenoptera,Perilampidae,Perilampus,Perilampus,0.995890219598612,sklearn,NA
b204c29663c2f65148b84cffe5356345,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus,0.999974311052175,sklearn,NA
bedfc04ccca070a02d83d5b374322fa4,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,NA,0.99943426284196,sklearn,NA
689d71205f33a8ccbcda8d444761f260,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,NA,NA,0.841268533144186,sklearn,NA
7edd710b8f1f8224b4051cbdbc9c679a,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Cerastipsocus,NA,0.99993607366741,sklearn,NA
a5d9c438c4c61071193602417175661d,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,NA,NA,0.754199827904722,sklearn,NA
e2ad07f2fe180f74789d19765388e1d6,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,NA,0.770786712343269,sklearn,NA
493309bfd54be93344652f9b9116e93a,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter,0.998784564515071,sklearn,NA
7659b1c8fe87c96ea9b089f676f5c7e1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Mesochorus,NA,0.976044307805891,sklearn,NA
f8c9b22e71294adbd6411bbd91c92a4b,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,0.997973710233497,sklearn,NA
41333bbc78343f110608ce169eb24564,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,0.998521743093311,sklearn,NA
6ee07078285d143dbda7d8a83bef28f4,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon,0.999990900882183,sklearn,NA
59fffc51ec93a32ab8c3b0cb948db71c,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Arogalea,Arogalea,0.767501298396443,sklearn,NA
d3c1c128b6439c299510971dbd2d6404,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus,0.790087375285622,sklearn,NA
08790b8b6f2af852514fe38b52260a07,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,0.932623588116713,sklearn,NA
0bf1141ed9003af7d6966a6058e877cd,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,0.702170125685944,sklearn,NA
245e5c1b29476d1958bc6c5940bfedcc,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,NA,0.820711643870492,sklearn,NA
c90b5b2f3f66fb7a5de33abff4472382,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles,0.978946664578602,sklearn,NA
6c217eeba70df794b7dc4d06d6a9e08f,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus,0.872638231471118,sklearn,NA
3c12767fa831a44337e2f9e4b9bf3bc2,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,NA,NA,0.992270800030283,sklearn,NA
67478f80eea666bca6afaf865862efe4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,0.849683769695564,sklearn,NA
75439b19bfc2cb22a8bc09bc3826f776,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Fascista,Fascista,0.987981321238377,sklearn,NA
a95803e6e09fea929e20c488223f7190,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera,0.998927973797561,sklearn,NA
d19ac647abdf616d97441e8c2534db3a,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,NA,0.805540524386894,sklearn,NA
4c18307ac1108e9ce0864edc4c65029a,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,0.747563460898643,sklearn,NA
b1b174d92fe684b26a3959250ffc8953,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,NA,0.975029540716745,sklearn,NA
ec88e68ac40b5e4c28c4d30e051545a0,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia,0.998635677703188,sklearn,NA
5ce4477682f8a40ae23ba7b4bfbe94af,Animalia,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,NA,NA,0.859724784921454,sklearn,NA
7c3e9db8e9e5c25f6a1033c1b6818951,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma,0.999631220957118,sklearn,NA
8aa00cff837702faff3bc02d1e54d041,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,Parcoblatta,0.998047693345797,sklearn,NA
92131bcb99126d6caed402722eb57e45,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,0.999963481935216,sklearn,NA
adae6ce867dab35ee58ddc6bf9e5b8fa,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera,0.999721967691774,sklearn,NA
3a3de173c78ce02115dd24a20916715e,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,NA,0.990801854761621,sklearn,NA
a78d76510e14467d5fa75c8a5b35ba05,Animalia,Arthropoda,Insecta,Diptera,Milichiidae,Phyllomyza,NA,0.999697588443914,sklearn,NA
d7b571e262397f966e747a3e0e037bc8,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia,0.901958781749372,sklearn,NA
e2d4661a6dec18dd192ee04759aff9c3,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Systena,Systena,0.998885319730041,sklearn,NA
4b0a83b39b03894b65ad026a6d06e5c2,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex,0.930113920430332,sklearn,NA
6242eb8de29cd67e85b9ba6775932686,Animalia,Arthropoda,Arachnida,Trombidiformes,Scutacaridae,NA,NA,0.917701354981783,sklearn,NA
0a95798279873312d1c9b32e932b1120,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,0.79641977336155,sklearn,NA
1ab9fb772473b05d34f040bb0a77662c,Animalia,Arthropoda,Arachnida,Trombidiformes,Unionicolidae,Unionicola,NA,0.998966992162333,sklearn,NA
86107d14eea7082ec18ae0bca4677247,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Cymatodera,Cymatodera,0.997391127703206,sklearn,NA
2f0708f15bb6d21833cfa6264764bf51,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Paradidyma,NA,0.975673447676853,sklearn,NA
